onset	duration	trial_type	value	sample
373.502	0.0	item	162	373502
374.371	0.0	item	162	374371
375.207	0.0	yes_probe	167	375207
376.143	0.0	item_post_probe	163	376143
376.962	0.0	item	162	376962
377.631	0.0	item	162	377631
378.416	0.0	item	162	378416
379.269	0.0	item	162	379269
380.071	0.0	item	162	380071
380.79	0.0	item	162	380790
381.593	0.0	item	162	381593
382.278	0.0	item	162	382278
383.03	0.0	item	162	383030
383.716	0.0	item	162	383716
384.384	0.0	item	162	384384
385.053	0.0	item	162	385053
385.772	0.0	item	162	385772
386.507	0.0	item	162	386507
387.159	0.0	item	162	387159
387.862	0.0	item	162	387862
388.614	0.0	item	162	388614
389.416	0.0	yes_probe	167	389416
